"Date","NHSE_Region_Code","NHSE_Region_Name","Org code","Org name","Grade Sort Order","Grade","Specialty Group","Specialty","Total FTE"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","3","Specialty Doctor","Obstetrics & gynaecology","Obstetrics and Gynaecology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","3","Specialty Doctor","Pathology group","Medical microbiology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","3","Specialty Doctor","Surgical group","Otolaryngology","3.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","3","Specialty Doctor","Surgical group","Trauma and orthopaedic surgery","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","3","Specialty Doctor","Surgical group","Urology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","4","Staff Grade","Surgical group","Ophthalmology",".90000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Anaesthetics","Anaesthetics","8.71875"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Anaesthetics","Intensive care medicine","4.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Dental group","Oral Surgery",".60000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Emergency Medicine","Emergency Medicine","15.90000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Acute Internal Medicine","2.69375"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Cardiology","3.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Dermatology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Endocrinology and diabetes mellitus","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Gastro-enterology","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","General (internal) medicine","3.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Geriatric medicine","8.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Rehabilitation medicine","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Renal medicine",".88125"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Respiratory medicine","3.40000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","General medicine group","Rheumatology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Obstetrics & gynaecology","Obstetrics and Gynaecology","14.67500"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Paediatric group","Paediatrics","22.44400"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Pathology group","Haematology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Pathology group","Histopathology","5.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Radiology group","Clinical radiology","7.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Surgical group","General surgery","8.80000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Surgical group","Ophthalmology","3.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Surgical group","Otolaryngology","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Surgical group","Trauma and orthopaedic surgery","8.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","5","Specialty Registrar","Surgical group","Urology","2.93125"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Anaesthetics","Anaesthetics","9.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Anaesthetics","Intensive care medicine","4.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Dental group","Oral and Maxillofacial Surgery","4.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Emergency Medicine","Emergency Medicine","11.70000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Acute Internal Medicine","9.87500"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Cardiology","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Endocrinology and diabetes mellitus",".88750"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Gastro-enterology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","General (internal) medicine","12.20000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Geriatric medicine","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Other Specialties","2.20000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Palliative medicine","2.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Renal medicine","4.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","General medicine group","Respiratory medicine","5.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Obstetrics & gynaecology","Obstetrics and Gynaecology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Paediatric group","Paediatrics","2.80000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Pathology group","Haematology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Radiology group","Clinical radiology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Surgical group","General surgery","10.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Surgical group","Otolaryngology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Surgical group","Trauma and orthopaedic surgery","6.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","6","Core Training","Surgical group","Urology","5.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Emergency Medicine","Emergency Medicine","16.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","General medicine group","Endocrinology and diabetes mellitus","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","General medicine group","General (internal) medicine","6.20000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","General medicine group","Geriatric medicine","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Paediatric group","Paediatrics","3.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Pathology group","Haematology","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Psychiatry group","General psychiatry","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Surgical group","General surgery","4.80000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","7","Foundation Doctor Year 2","Surgical group","Trauma and orthopaedic surgery","4.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","General (internal) medicine","17.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Geriatric medicine","11.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","Psychiatry group","General psychiatry","1.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","General surgery","10.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","Trauma and orthopaedic surgery","5.00000"
"2022-01-31","Y62","North West","RBL","Wirral University Teaching Hospital NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","Urology","3.00000"
